
 #iteration number           0
 # x, rho, total pressure p, vx, vy, vz, By, Bz
    -0.100000000E+01     0.100000000E+01     0.109900000E+04     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.700000000E+01     0.700000000E+01
    -0.979797980E+00     0.100000000E+01     0.109900000E+04     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.700000000E+01     0.700000000E+01
    -0.959595960E+00     0.100000000E+01     0.109900000E+04     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.700000000E+01     0.700000000E+01
    -0.939393939E+00     0.100000000E+01     0.109900000E+04     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.700000000E+01     0.700000000E+01
    -0.919191919E+00     0.100000000E+01     0.109900000E+04     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.700000000E+01     0.700000000E+01
    -0.898989899E+00     0.100000000E+01     0.109900000E+04     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.700000000E+01     0.700000000E+01
    -0.878787879E+00     0.100000000E+01     0.109900000E+04     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.700000000E+01     0.700000000E+01
    -0.858585859E+00     0.100000000E+01     0.109900000E+04     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.700000000E+01     0.700000000E+01
    -0.838383838E+00     0.100000000E+01     0.109900000E+04     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.700000000E+01     0.700000000E+01
    -0.818181818E+00     0.100000000E+01     0.109900000E+04     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.700000000E+01     0.700000000E+01
    -0.797979798E+00     0.100000000E+01     0.109900000E+04     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.700000000E+01     0.700000000E+01
    -0.777777778E+00     0.100000000E+01     0.109900000E+04     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.700000000E+01     0.700000000E+01
    -0.757575758E+00     0.100000000E+01     0.109900000E+04     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.700000000E+01     0.700000000E+01
    -0.737373737E+00     0.100000000E+01     0.109900000E+04     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.700000000E+01     0.700000000E+01
    -0.717171717E+00     0.100000000E+01     0.109900000E+04     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.700000000E+01     0.700000000E+01
    -0.696969697E+00     0.100000000E+01     0.109900000E+04     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.700000000E+01     0.700000000E+01
    -0.676767677E+00     0.100000000E+01     0.109900000E+04     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.700000000E+01     0.700000000E+01
    -0.656565657E+00     0.100000000E+01     0.109900000E+04     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.700000000E+01     0.700000000E+01
    -0.636363636E+00     0.100000000E+01     0.109900000E+04     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.700000000E+01     0.700000000E+01
    -0.616161616E+00     0.100000000E+01     0.109900000E+04     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.700000000E+01     0.700000000E+01
    -0.595959596E+00     0.100000000E+01     0.109900000E+04     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.700000000E+01     0.700000000E+01
    -0.575757576E+00     0.100000000E+01     0.109900000E+04     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.700000000E+01     0.700000000E+01
    -0.555555556E+00     0.100000000E+01     0.109900000E+04     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.700000000E+01     0.700000000E+01
    -0.535353535E+00     0.100000000E+01     0.109900000E+04     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.700000000E+01     0.700000000E+01
    -0.515151515E+00     0.100000000E+01     0.109900000E+04     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.700000000E+01     0.700000000E+01
    -0.494949495E+00     0.100000000E+01     0.109900000E+04     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.700000000E+01     0.700000000E+01
    -0.474747475E+00     0.100000000E+01     0.109900000E+04     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.700000000E+01     0.700000000E+01
    -0.454545455E+00     0.100000000E+01     0.109900000E+04     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.700000000E+01     0.700000000E+01
    -0.434343434E+00     0.100000000E+01     0.109900000E+04     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.700000000E+01     0.700000000E+01
    -0.414141414E+00     0.100000000E+01     0.109900000E+04     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.700000000E+01     0.700000000E+01
    -0.393939394E+00     0.100000000E+01     0.109900000E+04     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.700000000E+01     0.700000000E+01
